TIME_NANOSECONDS_TAI,DATA_DELTA_VEL[1],DATA_DELTA_VEL[2],DATA_DELTA_VEL[3],DATA_DELTA_ANGLE[1],DATA_DELTA_ANGLE[2],DATA_DELTA_ANGLE[3]
1.60259610863047e+18,-0.19036865234375,-0.00048828125,-0.0478515625,0,3.814697265625e-06,-1.9073486328125e-06
1.60259610864797e+18,-0.188267299107143,-0.00139508928571429,-0.0511300223214286,2.17982700892857e-06,-2.17982700892857e-06,0
1.60259610867048e+18,-0.189073350694444,0,-0.0477430555555556,-1.69542100694444e-06,0,0
1.60259610868798e+18,-0.188616071428571,-0.00139508928571429,-0.0511997767857143,-2.17982700892857e-06,2.17982700892857e-06,-4.35965401785714e-06
1.60259610871047e+18,-0.189073350694444,-0.000217013888888889,-0.0482313368055556,1.69542100694444e-06,1.69542100694444e-06,-1.69542100694444e-06
1.60259610872798e+18,-0.18798828125,-0.000767299107142857,-0.0501534598214286,-2.17982700892857e-06,2.17982700892857e-06,0
1.60259610875048e+18,-0.189995659722222,-0.0009765625,-0.0489908854166667,1.69542100694444e-06,0,-3.39084201388889e-06
1.60259610877047e+18,-0.18878173828125,0.00115966796875,-0.0478515625,-3.814697265625e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259610878797e+18,-0.188895089285714,-0.00139508928571429,-0.0505022321428571,0,-2.17982700892857e-06,-2.17982700892857e-06
1.60259610881048e+18,-0.189507378472222,-0.000434027777777778,-0.0482313368055556,0,1.69542100694444e-06,0
1.60259610883047e+18,-0.1871337890625,-0.00128173828125,-0.049560546875,1.9073486328125e-06,0,0
1.60259610884797e+18,-0.189871651785714,0.000418526785714286,-0.0485491071428571,-2.17982700892857e-06,6.53948102678571e-06,2.17982700892857e-06
1.60259610886798e+18,-0.1903076171875,-0.00238037109375,-0.05035400390625,-1.9073486328125e-06,-1.9073486328125e-06,0
1.60259610888798e+18,-0.18902587890625,0.00115966796875,-0.047607421875,0,3.814697265625e-06,-1.9073486328125e-06
1.60259610891047e+18,-0.187391493055556,-0.00119357638888889,-0.0494791666666667,0,-1.69542100694444e-06,-5.08626302083333e-06
1.60259610892797e+18,-0.190778459821429,0.000139508928571429,-0.0485491071428571,-2.17982700892857e-06,4.35965401785714e-06,2.17982700892857e-06
1.60259610894798e+18,-0.189208984375,-0.00286865234375,-0.05010986328125,0,0,-1.9073486328125e-06
1.60259610897047e+18,-0.189778645833333,-0.0009765625,-0.0482313368055556,0,1.69542100694444e-06,0
1.60259610898797e+18,-0.188616071428571,0.000139508928571429,-0.0502232142857143,-2.17982700892857e-06,-2.17982700892857e-06,-4.35965401785714e-06
1.60259610901048e+18,-0.188151041666667,-0.000434027777777778,-0.0484483506944444,1.69542100694444e-06,1.69542100694444e-06,0
1.60259610903048e+18,-0.18896484375,0.0008544921875,-0.0487060546875,1.9073486328125e-06,1.9073486328125e-06,0
1.60259610904797e+18,-0.188616071428571,-0.00139508928571429,-0.0482700892857143,0,-4.35965401785714e-06,-2.17982700892857e-06
1.60259610907048e+18,-0.189290364583333,-0.000217013888888889,-0.0482313368055556,-3.39084201388889e-06,1.69542100694444e-06,1.69542100694444e-06
1.60259610909048e+18,-0.18743896484375,-0.00103759765625,-0.0509033203125,3.814697265625e-06,1.9073486328125e-06,3.814697265625e-06
1.60259610911047e+18,-0.19085693359375,-0.00042724609375,-0.0478515625,1.9073486328125e-06,1.9073486328125e-06,0
1.60259610912797e+18,-0.188616071428571,-0.00111607142857143,-0.0502232142857143,-2.17982700892857e-06,-2.17982700892857e-06,0
1.60259610914797e+18,-0.18792724609375,-0.00048828125,-0.04754638671875,0,0,-3.814697265625e-06
1.60259610917047e+18,-0.189507378472222,-0.000922309027777778,-0.0499674479166667,-3.39084201388889e-06,0,-1.69542100694444e-06
1.60259610918797e+18,-0.188616071428571,0.00167410714285714,-0.0486188616071429,0,4.35965401785714e-06,0
1.60259610921047e+18,-0.189561631944444,-0.00168185763888889,-0.0492078993055556,1.69542100694444e-06,-1.69542100694444e-06,-1.69542100694444e-06
1.60259610922798e+18,-0.189522879464286,-0.000418526785714286,-0.0472935267857143,0,2.17982700892857e-06,0
1.60259610924797e+18,-0.1884765625,-0.0015869140625,-0.0504150390625,0,0,0
1.60259610927047e+18,-0.189073350694444,-0.000217013888888889,-0.0492078993055556,0,3.39084201388889e-06,0
1.60259610928797e+18,-0.187360491071429,-0.000139508928571429,-0.0486188616071429,-2.17982700892857e-06,0,-4.35965401785714e-06
1.60259610931047e+18,-0.189995659722222,-0.001953125,-0.0494791666666667,-1.69542100694444e-06,0,1.69542100694444e-06
1.60259610932797e+18,-0.187430245535714,0.00111607142857143,-0.0486188616071429,-4.35965401785714e-06,0,2.17982700892857e-06
1.60259610934797e+18,-0.1903076171875,-0.00103759765625,-0.04949951171875,1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259610937046e+18,-0.188856336805556,0.000271267361111111,-0.0477430555555556,0,-1.69542100694444e-06,-3.39084201388889e-06
1.60259610939047e+18,-0.1876220703125,-0.0015869140625,-0.05120849609375,7.62939453125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259610941047e+18,-0.19061279296875,-0.00018310546875,-0.04754638671875,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259610942797e+18,-0.188616071428571,-0.00167410714285714,-0.0505022321428571,2.17982700892857e-06,2.17982700892857e-06,-2.17982700892857e-06
1.60259610944796e+18,-0.188720703125,0.00140380859375,-0.048095703125,-1.9073486328125e-06,3.814697265625e-06,-3.814697265625e-06
1.60259610947047e+18,-0.187879774305556,-0.00119357638888889,-0.0492621527777778,3.39084201388889e-06,-1.69542100694444e-06,-3.39084201388889e-06
1.60259610948797e+18,-0.190150669642857,-0.00048828125,-0.0472935267857143,0,2.17982700892857e-06,-2.17982700892857e-06
1.60259610951046e+18,-0.188856336805556,-0.000217013888888889,-0.0505099826388889,1.69542100694444e-06,1.69542100694444e-06,0
1.60259610953047e+18,-0.18975830078125,-0.0029296875,-0.0491943359375,-1.9073486328125e-06,0,1.9073486328125e-06
1.60259610954797e+18,-0.189243861607143,0.000139508928571429,-0.0482700892857143,-4.35965401785714e-06,2.17982700892857e-06,-4.35965401785714e-06
1.60259610957046e+18,-0.187608506944444,-0.00113932291666667,-0.0489908854166667,-1.69542100694444e-06,-3.39084201388889e-06,1.69542100694444e-06
1.60259610958796e+18,-0.189243861607143,0.001953125,-0.0489676339285714,-4.35965401785714e-06,4.35965401785714e-06,0
1.60259610961047e+18,-0.189778645833333,-0.00260416666666667,-0.0494791666666667,0,1.69542100694444e-06,1.69542100694444e-06
1.60259610963047e+18,-0.188720703125,0.0006103515625,-0.04669189453125,0,3.814697265625e-06,0
1.60259610964796e+18,-0.18896484375,-0.00202287946428571,-0.0514787946428571,2.17982700892857e-06,-2.17982700892857e-06,2.17982700892857e-06
1.60259610967047e+18,-0.189778645833333,0.00048828125,-0.0477430555555556,-3.39084201388889e-06,1.69542100694444e-06,0
1.60259610968797e+18,-0.189522879464286,-0.00265066964285714,-0.0514787946428571,4.35965401785714e-06,0,2.17982700892857e-06
1.60259610971046e+18,-0.188802083333333,0,-0.0485026041666667,0,3.39084201388889e-06,-1.69542100694444e-06
1.60259610972796e+18,-0.18798828125,-0.00104631696428571,-0.0485491071428571,6.53948102678571e-06,2.17982700892857e-06,0
1.60259610975047e+18,-0.189073350694444,-0.000271267361111111,-0.0487738715277778,-1.69542100694444e-06,0,0
1.60259610977046e+18,-0.18902587890625,0.0001220703125,-0.0489501953125,-1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259610978796e+18,-0.189801897321429,-0.000209263392857143,-0.0488978794642857,-2.17982700892857e-06,-2.17982700892857e-06,0
1.60259610981047e+18,-0.188368055555556,-0.00119357638888889,-0.0487196180555556,-6.78168402777778e-06,0,-3.39084201388889e-06
1.60259610982797e+18,-0.188895089285714,-0.00104631696428571,-0.0492466517857143,2.17982700892857e-06,0,0
1.60259610984796e+18,-0.1898193359375,-0.00048828125,-0.04949951171875,-1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259610987046e+18,-0.188096788194444,-0.00141059027777778,-0.0489908854166667,0,3.39084201388889e-06,-3.39084201388889e-06
1.60259610988797e+18,-0.189243861607143,0.00167410714285714,-0.0495954241071429,0,2.17982700892857e-06,-2.17982700892857e-06
1.60259610991046e+18,-0.188802083333333,-0.00287543402777778,-0.0492078993055556,0,0,-6.78168402777778e-06
1.60259610992796e+18,-0.189522879464286,0.00167410714285714,-0.0492466517857143,0,6.53948102678571e-06,-4.35965401785714e-06
1.60259610994796e+18,-0.18792724609375,-0.0018310546875,-0.05010986328125,5.7220458984375e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259610997047e+18,-0.190483940972222,-0.000705295138888889,-0.0479600694444444,0,3.39084201388889e-06,-1.69542100694444e-06
1.60259610998796e+18,-0.188058035714286,-0.00167410714285714,-0.0495954241071429,0,-2.17982700892857e-06,-2.17982700892857e-06
1.60259611001046e+18,-0.189995659722222,0.000705295138888889,-0.0489908854166667,-3.39084201388889e-06,1.69542100694444e-06,-1.69542100694444e-06
1.60259611003047e+18,-0.18682861328125,0.00091552734375,-0.04840087890625,0,1.9073486328125e-06,0
1.60259611004795e+18,-0.190778459821429,-0.00327845982142857,-0.0485491071428571,0,0,-2.17982700892857e-06
1.60259611007046e+18,-0.189778645833333,0.000217013888888889,-0.0497504340277778,-1.69542100694444e-06,1.69542100694444e-06,1.69542100694444e-06
1.60259611009046e+18,-0.18682861328125,-0.001220703125,-0.04864501953125,0,0,-1.9073486328125e-06
1.60259611011045e+18,-0.191162109375,-0.00079345703125,-0.04925537109375,-1.9073486328125e-06,3.814697265625e-06,-5.7220458984375e-06
1.60259611012796e+18,-0.188337053571429,-0.001953125,-0.0492466517857143,0,-2.17982700892857e-06,2.17982700892857e-06
1.60259611014796e+18,-0.1884765625,0.00140380859375,-0.04840087890625,1.9073486328125e-06,3.814697265625e-06,-5.7220458984375e-06
1.60259611017047e+18,-0.188802083333333,-0.000705295138888889,-0.0502387152777778,3.39084201388889e-06,1.69542100694444e-06,-3.39084201388889e-06
1.60259611018795e+18,-0.189801897321429,-0.000209263392857143,-0.0472935267857143,-6.53948102678571e-06,4.35965401785714e-06,-2.17982700892857e-06
1.60259611021046e+18,-0.188585069444444,-0.000922309027777778,-0.0502387152777778,1.69542100694444e-06,0,1.69542100694444e-06
1.60259611023046e+18,-0.1898193359375,-0.00238037109375,-0.0489501953125,0,3.814697265625e-06,-1.9073486328125e-06
1.60259611024795e+18,-0.187709263392857,-0.00048828125,-0.0482700892857143,0,0,0
1.60259611027046e+18,-0.190266927083333,5.42534722222222e-05,-0.0494791666666667,-5.08626302083333e-06,-3.39084201388889e-06,-3.39084201388889e-06
1.60259611028796e+18,-0.186732700892857,0.000139508928571429,-0.0482700892857143,-2.17982700892857e-06,-2.17982700892857e-06,0
1.60259611031045e+18,-0.189290364583333,-0.00238715277777778,-0.0492621527777778,1.69542100694444e-06,3.39084201388889e-06,0
1.60259611032795e+18,-0.189243861607143,0.00132533482142857,-0.0482700892857143,0,0,0
1.60259611034796e+18,-0.1898193359375,-0.0009765625,-0.05035400390625,3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259611037046e+18,-0.189073350694444,0.00048828125,-0.0482313368055556,-3.39084201388889e-06,1.69542100694444e-06,1.69542100694444e-06
1.60259611039045e+18,-0.18817138671875,-0.0018310546875,-0.0498046875,-1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259611041046e+18,-0.1898193359375,0.0003662109375,-0.0469970703125,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259611042796e+18,-0.188267299107143,-0.00237165178571429,-0.0505022321428571,2.17982700892857e-06,0,2.17982700892857e-06
1.60259611044796e+18,-0.18902587890625,0.00115966796875,-0.04840087890625,-3.814697265625e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259611047045e+18,-0.188802083333333,-0.000922309027777778,-0.0492078993055556,-1.69542100694444e-06,-1.69542100694444e-06,3.39084201388889e-06
1.60259611048796e+18,-0.190150669642857,-0.000209263392857143,-0.0489676339285714,0,2.17982700892857e-06,2.17982700892857e-06
1.60259611051045e+18,-0.188096788194444,-0.000705295138888889,-0.0489908854166667,-1.69542100694444e-06,0,0
1.60259611053045e+18,-0.1895751953125,-0.00238037109375,-0.04949951171875,1.9073486328125e-06,1.9073486328125e-06,0
1.60259611054795e+18,-0.188895089285714,0.000767299107142857,-0.0492466517857143,0,4.35965401785714e-06,-4.35965401785714e-06
1.60259611057046e+18,-0.188585069444444,-0.00119357638888889,-0.0492078993055556,0,0,0
1.60259611058795e+18,-0.18896484375,0.000767299107142857,-0.0476422991071429,2.17982700892857e-06,6.53948102678571e-06,0
1.60259611061045e+18,-0.189290364583333,-0.00238715277777778,-0.0502387152777778,3.39084201388889e-06,0,-1.69542100694444e-06
1.60259611063046e+18,-0.18927001953125,0.0006103515625,-0.0469970703125,-3.814697265625e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259611064796e+18,-0.188546316964286,-0.00258091517857143,-0.0508510044642857,2.17982700892857e-06,2.17982700892857e-06,0
1.60259611067045e+18,-0.188639322916667,0.00048828125,-0.0479600694444444,0,0,-3.39084201388889e-06
1.60259611068795e+18,-0.188895089285714,-0.000837053571428571,-0.0498744419642857,2.17982700892857e-06,0,-2.17982700892857e-06
1.60259611071044e+18,-0.189507378472222,-0.000217013888888889,-0.0489908854166667,1.69542100694444e-06,-1.69542100694444e-06,-5.08626302083333e-06
1.60259611072795e+18,-0.18896484375,-0.000767299107142857,-0.0486188616071429,0,-2.17982700892857e-06,-2.17982700892857e-06
1.60259611075045e+18,-0.188313802083333,-0.00119357638888889,-0.0492621527777778,0,3.39084201388889e-06,1.69542100694444e-06
1.60259611077046e+18,-0.1895751953125,0.0008544921875,-0.04779052734375,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259611078794e+18,-0.189522879464286,-0.00258091517857143,-0.0502232142857143,0,-2.17982700892857e-06,0
1.60259611081045e+18,-0.190266927083333,0.000705295138888889,-0.0477430555555556,-1.69542100694444e-06,3.39084201388889e-06,-3.39084201388889e-06
1.60259611083045e+18,-0.18603515625,-0.00152587890625,-0.05206298828125,0,0,3.814697265625e-06
1.60259611084796e+18,-0.190778459821429,0.00104631696428571,-0.0472935267857143,-2.17982700892857e-06,2.17982700892857e-06,-2.17982700892857e-06
1.60259611087045e+18,-0.188096788194444,-0.000922309027777778,-0.0494791666666667,0,1.69542100694444e-06,-1.69542100694444e-06
1.60259611088795e+18,-0.189801897321429,-0.00048828125,-0.0486188616071429,0,-2.17982700892857e-06,-2.17982700892857e-06
1.60259611091046e+18,-0.188585069444444,-0.00141059027777778,-0.0492078993055556,0,0,-1.69542100694444e-06
1.60259611092794e+18,-0.189522879464286,-0.000209263392857143,-0.0482700892857143,-4.35965401785714e-06,2.17982700892857e-06,-2.17982700892857e-06
1.60259611094795e+18,-0.1895751953125,-0.00152587890625,-0.05010986328125,5.7220458984375e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259611097045e+18,-0.188585069444444,-0.000705295138888889,-0.0487196180555556,0,1.69542100694444e-06,0
1.60259611098794e+18,-0.188895089285714,0.000418526785714286,-0.0482700892857143,2.17982700892857e-06,2.17982700892857e-06,-4.35965401785714e-06
1.60259611101045e+18,-0.188585069444444,-0.000705295138888889,-0.0502387152777778,0,-1.69542100694444e-06,0
1.60259611102795e+18,-0.188616071428571,0.000767299107142857,-0.0482700892857143,-2.17982700892857e-06,2.17982700892857e-06,-2.17982700892857e-06
1.60259611104795e+18,-0.191162109375,-0.0029296875,-0.0498046875,-1.9073486328125e-06,0,1.9073486328125e-06
1.60259611107045e+18,-0.188313802083333,-0.000434027777777778,-0.0485026041666667,0,-3.39084201388889e-06,-3.39084201388889e-06
1.60259611109045e+18,-0.18792724609375,-0.00048828125,-0.050048828125,-1.9073486328125e-06,0,0
1.60259611111045e+18,-0.19061279296875,-0.00103759765625,-0.0487060546875,0,0,1.9073486328125e-06
1.60259611112794e+18,-0.186802455357143,-0.000139508928571429,-0.0492466517857143,2.17982700892857e-06,0,2.17982700892857e-06
1.60259611115045e+18,-0.190483940972222,-0.00119357638888889,-0.0496961805555556,-1.69542100694444e-06,3.39084201388889e-06,-5.08626302083333e-06
1.60259611116795e+18,-0.187709263392857,0.00111607142857143,-0.0486188616071429,2.17982700892857e-06,0,0
1.60259611118795e+18,-0.18896484375,-0.00128173828125,-0.04864501953125,1.9073486328125e-06,-1.9073486328125e-06,-3.814697265625e-06
1.60259611121044e+18,-0.189561631944444,0,-0.0477430555555556,-3.39084201388889e-06,3.39084201388889e-06,-1.69542100694444e-06
1.60259611122795e+18,-0.189243861607143,-0.00111607142857143,-0.0511997767857143,0,0,-2.17982700892857e-06
1.60259611124795e+18,-0.1876220703125,6.103515625e-05,-0.04779052734375,1.9073486328125e-06,0,0
1.60259611126794e+18,-0.1898193359375,-0.0020751953125,-0.0506591796875,1.9073486328125e-06,-1.9073486328125e-06,1.9073486328125e-06
1.60259611128794e+18,-0.19061279296875,0.00115966796875,-0.0478515625,0,0,-1.9073486328125e-06
1.60259611131045e+18,-0.187608506944444,-0.00119357638888889,-0.0494791666666667,0,0,0
1.60259611132794e+18,-0.190499441964286,-0.000767299107142857,-0.0488978794642857,2.17982700892857e-06,-2.17982700892857e-06,-2.17982700892857e-06
1.60259611134794e+18,-0.18682861328125,0.00030517578125,-0.049560546875,-1.9073486328125e-06,5.7220458984375e-06,0
1.60259611136795e+18,-0.1900634765625,-0.003173828125,-0.050048828125,3.814697265625e-06,0,-3.814697265625e-06
1.60259611139044e+18,-0.190266927083333,0.000759548611111111,-0.0477430555555556,-3.39084201388889e-06,3.39084201388889e-06,0
1.60259611141044e+18,-0.18634033203125,-0.00048828125,-0.050048828125,1.9073486328125e-06,0,0
1.60259611142794e+18,-0.189801897321429,-0.000139508928571429,-0.0479910714285714,-2.17982700892857e-06,-2.17982700892857e-06,-2.17982700892857e-06
1.60259611144795e+18,-0.1898193359375,-0.00262451171875,-0.05035400390625,0,1.9073486328125e-06,0
1.60259611146794e+18,-0.18951416015625,0.001953125,-0.0478515625,-3.814697265625e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259611148794e+18,-0.188720703125,-0.00347900390625,-0.05145263671875,1.9073486328125e-06,0,0
1.60259611151045e+18,-0.188096788194444,-0.000217013888888889,-0.0469835069444444,1.69542100694444e-06,1.69542100694444e-06,-3.39084201388889e-06
1.60259611152793e+18,-0.189243861607143,0.00048828125,-0.0495954241071429,0,2.17982700892857e-06,0
1.60259611154794e+18,-0.1895751953125,-0.00128173828125,-0.0489501953125,-3.814697265625e-06,0,-3.814697265625e-06
1.60259611157045e+18,-0.189019097222222,0,-0.0494791666666667,0,0,-1.69542100694444e-06
1.60259611158795e+18,-0.189522879464286,-0.000767299107142857,-0.0498744419642857,0,2.17982700892857e-06,-2.17982700892857e-06
1.60259611161044e+18,-0.189344618055556,-0.000271267361111111,-0.0482313368055556,-1.69542100694444e-06,1.69542100694444e-06,0
1.60259611162794e+18,-0.188895089285714,-0.00230189732142857,-0.0505022321428571,6.53948102678571e-06,0,0
1.60259611164794e+18,-0.18902587890625,0.00115966796875,-0.0487060546875,-1.9073486328125e-06,0,0
1.60259611167044e+18,-0.188096788194444,-0.00168185763888889,-0.0494791666666667,-3.39084201388889e-06,1.69542100694444e-06,1.69542100694444e-06
1.60259611168794e+18,-0.191057477678571,-0.00048828125,-0.0476422991071429,-2.17982700892857e-06,4.35965401785714e-06,2.17982700892857e-06
1.60259611171044e+18,-0.187391493055556,0,-0.0492078993055556,0,0,-5.08626302083333e-06
1.60259611172793e+18,-0.190150669642857,-0.00230189732142857,-0.0486188616071429,0,2.17982700892857e-06,0
1.60259611175044e+18,-0.189019097222222,-0.000434027777777778,-0.0489908854166667,0,0,-1.69542100694444e-06
1.60259611177044e+18,-0.18878173828125,-0.00048828125,-0.050048828125,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259611178794e+18,-0.188616071428571,0.000767299107142857,-0.0492466517857143,-2.17982700892857e-06,-2.17982700892857e-06,-2.17982700892857e-06
1.60259611181044e+18,-0.189507378472222,-0.00238715277777778,-0.0495334201388889,1.69542100694444e-06,0,0
1.60259611182794e+18,-0.189871651785714,0.00104631696428571,-0.0475725446428571,0,4.35965401785714e-06,-2.17982700892857e-06
1.60259611184794e+18,-0.1873779296875,-0.0018310546875,-0.04925537109375,5.7220458984375e-06,-1.9073486328125e-06,1.9073486328125e-06
1.60259611187043e+18,-0.190266927083333,-0.00119357638888889,-0.0492621527777778,-1.69542100694444e-06,0,-1.69542100694444e-06
1.60259611188793e+18,-0.18798828125,0.000139508928571429,-0.0485491071428571,0,0,0
1.60259611191044e+18,-0.189290364583333,-0.000922309027777778,-0.0505099826388889,3.39084201388889e-06,1.69542100694444e-06,-3.39084201388889e-06
1.60259611192793e+18,-0.188895089285714,0.00139508928571429,-0.0479213169642857,2.17982700892857e-06,2.17982700892857e-06,-2.17982700892857e-06
1.60259611194793e+18,-0.1900634765625,-0.0018310546875,-0.0506591796875,-1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259611197044e+18,-0.188856336805556,0,-0.0462239583333333,-1.69542100694444e-06,0,-1.69542100694444e-06
1.60259611198794e+18,-0.18798828125,-0.00139508928571429,-0.0521763392857143,2.17982700892857e-06,0,-2.17982700892857e-06
1.60259611201043e+18,-0.189778645833333,-0.000705295138888889,-0.0474717881944444,-1.69542100694444e-06,1.69542100694444e-06,-3.39084201388889e-06
1.60259611203044e+18,-0.18817138671875,-0.000732421875,-0.0491943359375,1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259611204794e+18,-0.190778459821429,0.000139508928571429,-0.0482700892857143,-2.17982700892857e-06,2.17982700892857e-06,0
1.60259611207043e+18,-0.187608506944444,-0.000271267361111111,-0.0489908854166667,0,3.39084201388889e-06,-3.39084201388889e-06
1.60259611209043e+18,-0.18927001953125,-0.0020751953125,-0.051513671875,-1.9073486328125e-06,-1.9073486328125e-06,0
1.60259611211044e+18,-0.1898193359375,-0.00042724609375,-0.04583740234375,-1.9073486328125e-06,3.814697265625e-06,-3.814697265625e-06
1.60259611212794e+18,-0.188616071428571,-0.00146484375,-0.0511997767857143,0,0,0
1.60259611214793e+18,-0.188232421875,0.0006103515625,-0.04754638671875,0,3.814697265625e-06,-1.9073486328125e-06
1.60259611217044e+18,-0.188530815972222,-0.00189887152777778,-0.0497504340277778,-1.69542100694444e-06,-3.39084201388889e-06,0
1.60259611218794e+18,-0.191685267857143,0.00111607142857143,-0.0491768973214286,0,2.17982700892857e-06,-2.17982700892857e-06
1.60259611221043e+18,-0.187662760416667,-0.00146484375,-0.0485026041666667,1.69542100694444e-06,0,-3.39084201388889e-06
1.60259611223043e+18,-0.18927001953125,-0.0009765625,-0.05010986328125,0,-3.814697265625e-06,-1.9073486328125e-06
1.60259611225044e+18,-0.18896484375,0.00030517578125,-0.04754638671875,-1.9073486328125e-06,3.814697265625e-06,0
1.60259611227043e+18,-0.18902587890625,-0.0018310546875,-0.0509033203125,3.814697265625e-06,1.9073486328125e-06,0
1.60259611228793e+18,-0.189243861607143,-0.000767299107142857,-0.0472935267857143,-2.17982700892857e-06,6.53948102678571e-06,-2.17982700892857e-06
1.60259611231044e+18,-0.188802083333333,-0.000705295138888889,-0.0502387152777778,1.69542100694444e-06,1.69542100694444e-06,1.69542100694444e-06
1.60259611232794e+18,-0.188616071428571,0.000767299107142857,-0.0489676339285714,2.17982700892857e-06,2.17982700892857e-06,-2.17982700892857e-06
1.60259611234793e+18,-0.18951416015625,-0.00238037109375,-0.0491943359375,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259611237043e+18,-0.189995659722222,-0.000217013888888889,-0.0474717881944444,0,1.69542100694444e-06,-1.69542100694444e-06
1.60259611239042e+18,-0.18743896484375,-0.00128173828125,-0.0504150390625,0,3.814697265625e-06,1.9073486328125e-06
1.60259611241043e+18,-0.18951416015625,-0.00018310546875,-0.04949951171875,-3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259611243043e+18,-0.1884765625,0.00030517578125,-0.04864501953125,-3.814697265625e-06,1.9073486328125e-06,0
1.60259611244793e+18,-0.189243861607143,-0.00104631696428571,-0.0489676339285714,0,2.17982700892857e-06,-2.17982700892857e-06
1.60259611247042e+18,-0.188802083333333,-0.0009765625,-0.0487196180555556,-1.69542100694444e-06,3.39084201388889e-06,-1.69542100694444e-06
1.60259611248793e+18,-0.189801897321429,0.000139508928571429,-0.0508510044642857,0,2.17982700892857e-06,0
1.60259611251043e+18,-0.188856336805556,0.000759548611111111,-0.0477430555555556,-3.39084201388889e-06,1.69542100694444e-06,-1.69542100694444e-06
1.60259611253042e+18,-0.18927001953125,-0.00396728515625,-0.050048828125,0,0,1.9073486328125e-06
1.60259611254792e+18,-0.187709263392857,0.00285993303571429,-0.0472935267857143,2.17982700892857e-06,2.17982700892857e-06,-2.17982700892857e-06
1.60259611257043e+18,-0.189778645833333,-0.00211588541666667,-0.0500217013888889,0,0,-1.69542100694444e-06
1.60259611258793e+18,-0.189174107142857,0.000418526785714286,-0.0482700892857143,0,0,-4.35965401785714e-06
1.60259611261042e+18,-0.188368055555556,-0.000705295138888889,-0.0489908854166667,0,1.69542100694444e-06,-1.69542100694444e-06
1.60259611262792e+18,-0.189522879464286,-0.00104631696428571,-0.0498744419642857,0,-2.17982700892857e-06,0
1.60259611264793e+18,-0.1873779296875,-0.000244140625,-0.0489501953125,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259611267042e+18,-0.190266927083333,-0.00162760416666667,-0.0494791666666667,5.08626302083333e-06,-1.69542100694444e-06,0
1.60259611268792e+18,-0.188616071428571,0.000139508928571429,-0.0488978794642857,-2.17982700892857e-06,4.35965401785714e-06,-4.35965401785714e-06
1.60259611271043e+18,-0.188585069444444,-0.00146484375,-0.0492621527777778,3.39084201388889e-06,0,-3.39084201388889e-06
1.60259611272793e+18,-0.189522879464286,0.00202287946428571,-0.0476422991071429,-2.17982700892857e-06,2.17982700892857e-06,-4.35965401785714e-06
1.60259611275042e+18,-0.189073350694444,-0.00265842013888889,-0.0502387152777778,0,0,0
1.60259611277043e+18,-0.188720703125,0.0001220703125,-0.04864501953125,0,-5.7220458984375e-06,-3.814697265625e-06
1.60259611278793e+18,-0.187709263392857,0.000418526785714286,-0.0502232142857143,0,2.17982700892857e-06,-2.17982700892857e-06
1.60259611281042e+18,-0.190700954861111,-0.00189887152777778,-0.0494791666666667,-1.69542100694444e-06,1.69542100694444e-06,-1.69542100694444e-06
1.60259611283042e+18,-0.18743896484375,0.00030517578125,-0.0469970703125,0,0,0
1.60259611284793e+18,-0.190708705357143,-0.00167410714285714,-0.0498744419642857,2.17982700892857e-06,0,-4.35965401785714e-06
1.60259611287042e+18,-0.188368055555556,0.00048828125,-0.0482313368055556,-1.69542100694444e-06,1.69542100694444e-06,0
1.60259611288792e+18,-0.189522879464286,-0.00230189732142857,-0.0508510044642857,2.17982700892857e-06,-4.35965401785714e-06,-2.17982700892857e-06
1.60259611291043e+18,-0.189073350694444,0.000217013888888889,-0.0479600694444444,-3.39084201388889e-06,0,-3.39084201388889e-06
1.60259611292793e+18,-0.188267299107143,-0.0029296875,-0.0505719866071429,6.53948102678571e-06,0,2.17982700892857e-06
1.60259611294792e+18,-0.1900634765625,0.001708984375,-0.04864501953125,0,0,0
1.60259611297042e+18,-0.188151041666667,-0.00119357638888889,-0.0487196180555556,0,-1.69542100694444e-06,-3.39084201388889e-06
